user_text,component_label,component_definition,why_useful,extra_explanation
Lines appearing on the screen,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Lines appearing on,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
lines appearing on display,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
File transfer freezes randomly,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
File transfer freezes,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
User reports issue related to laptop mem need or symptoms hinting toward it.,Laptop RAM Upgrade,Laptop RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop RAM Upgrade may be required based on the symptoms described.
Random file corruption issues,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Random file corruption,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
CPU thermal paste dried out,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
CPU thermal paste,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
Sudden FPS spikes and freezes,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Sudden FPS spikes,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Wi-Fi not showing any networks,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
Wi-Fi not showing,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
GPU artifacts on screen,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
graphics artifacts on screen,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
video card artifacts on screen,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
GPU artifacts on,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
FPS drops after few minutes of gameplay,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
FPS drops after,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
User reports issue related to nvme hdd need or symptoms hinting toward it.,NVMe SSD Upgrade,NVMe SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"NVMe SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",NVMe SSD Upgrade may be required based on the symptoms described.
User reports issue related to nvme hdd upgrade,NVMe SSD Upgrade,NVMe SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"NVMe SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",NVMe SSD Upgrade may be required based on the symptoms described.
Applications stop responding,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to laptop hdd need or symptoms hinting toward it.,Laptop SSD Upgrade,Laptop SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop SSD Upgrade may be required based on the symptoms described.
GPU fan not spinning,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
graphics fan not spinning,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
GPU fan not,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
User reports issue related to ps upgarde symptoms,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
Laptop RAM not detected,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Laptop mem not detected,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Laptop RAM nt detected,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Laptop mem nt detected,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Laptop RAM not,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to laptop hdd upgarde,Laptop SSD Upgrade,Laptop SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop SSD Upgrade may be required based on the symptoms described.
Game closes without error,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Game closes without,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
User reports issue related to mem need or symptoms hinting toward it.,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to memory upgarde symptoms,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to laptop mem need,Laptop RAM Upgrade,Laptop RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop RAM Upgrade may be required based on the symptoms described.
Game crashes after loading screen,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Game crashes after,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Mouse lag only in games,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Mouse lag only,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
GPU thermal throttling while gaming,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
video card thermal throttling while gaming,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
graphics thermal throttling while gaming,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
GPU thermal throttling,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
Bluetooth keeps disconnecting,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
User reports issue related to power supply upgarde symptoms,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
User reports issue related to hdd need symptoms,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
CPU temp spikes instantly,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
CPU temp spikes,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
Stuttering when moving camera in games,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Stuttering when moving,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
User reports issue related to laptop hdd need,Laptop SSD Upgrade,Laptop SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop SSD Upgrade may be required based on the symptoms described.
Heavy lag when switching apps,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Heavy lag when,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Heavy stuttering when CPU boosts,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
Heavy stuttering when,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
PC temperature rises rapidly after cleaning,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
PC temperature rises,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
No power when pressing the power button,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
Computer stuck in boot loop,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
System freezes on Windows logo,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Fans spin but no POST,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
Power LED blinking but not turning on,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
GPU reaches 90°C while gaming,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
Fans running at full speed all the time,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
Liquid cooler pump not detected,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
Exhaust airflow feels too hot,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
Case fans spinning slowly,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
Screen tearing during gameplay,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Monitor loses signal during gaming,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
HDD extremely noisy,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
PC freezes when accessing folders,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Storage not recognized after BIOS update,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Partition missing after restart,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Game installed on HDD loads very slowly,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
PC crashes with memory management BSOD,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Random reboots with no error,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Games crash randomly,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Memory leak in background processes,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Virtual memory warning,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Ethernet not detecting cable,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
Router works but PC won't connect,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
Websites take too long to load,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
Can't connect to 5GHz network,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
Display turns black during use,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Monitor turns off by itself,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Ghosting while scrolling,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Monitor stuck at 60hz,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Dead pixels appearing,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Backlight bleed visible at corners,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Flickering only during games,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Memory overclock unstable,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Black screen when GPU under load,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Fans spin at 100% at random,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
GPU not giving display but fans spin,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
GPU overheats after cleaning,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
GPU shuts PC down when fan ramps,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
CPU throttles at 60°C,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
PC cannot encode videos smoothly,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
PC turns on for 2 seconds and turns off,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
PC beeps continuously and won't boot,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
BIOS screen keeps appearing every startup,BIOS Battery Replacement,BIOS Battery Replacement is a hardware component or upgrade relevant to computer performance or repair.,"BIOS Battery Replacement helps resolve the problem by improving stability, performance, or fixing failing hardware.",BIOS Battery Replacement may be required based on the symptoms described.
PC requires multiple attempts to turn on,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
PC powers on only when cables are adjusted,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
Gaming laptop overheats on performance mode,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
Boot failure due to faulty RAM,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Only half RAM usable,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Blue screen when RAM reaches max usage,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
High ping despite fast internet,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
Wi-Fi adapter missing from device manager,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
Random internet dropouts,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
Laptop CPU underclocked permanently,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
Network drops during video call,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
